dep;jour;n_dose1;n_complet;n_cum_dose1;n_cum_complet;couv_dose1;couv_complet
92;2021-10-09;708;1365;1161787;1127966;72.0;69.9
92;2021-10-10;101;126;1161888;1128092;72.0;69.9
92;2021-10-11;661;978;1162549;1129070;72.0;70.0
92;2021-10-12;826;1161;1163375;1130231;72.1;70.0
92;2021-10-13;1000;1528;1164375;1131759;72.2;70.1
92;2021-10-14;628;871;1165003;1132630;72.2;70.2
92;2021-10-15;928;1585;1165931;1134215;72.2;70.3
92;2021-10-16;695;1079;1166626;1135294;72.3;70.4
92;2021-10-17;75;90;1166701;1135384;72.3;70.4
93;2020-12-27;12;3;12;3;0.0;0.0
93;2020-12-28;6;2;18;5;0.0;0.0
93;2020-12-29;2;0;20;5;0.0;0.0
93;2020-12-30;44;1;64;6;0.0;0.0
93;2020-12-31;11;0;75;6;0.0;0.0
93;2021-01-01;5;0;80;6;0.0;0.0
93;2021-01-02;1;0;81;6;0.0;0.0
93;2021-01-03;4;0;85;6;0.0;0.0
93;2021-01-04;3;1;88;7;0.0;0.0
93;2021-01-05;67;3;155;10;0.0;0.0
93;2021-01-06;179;0;334;10;0.0;0.0
93;2021-01-07;381;3;715;13;0.0;0.0
93;2021-01-08;634;2;1349;15;0.1;0.0
93;2021-01-09;21;0;1370;15;0.1;0.0
93;2021-01-10;2;0;1372;15;0.1;0.0
93;2021-01-11;505;5;1877;20;0.1;0.0
93;2021-01-12;753;7;2630;27;0.2;0.0
93;2021-01-13;752;8;3382;35;0.2;0.0
93;2021-01-14;690;18;4072;53;0.2;0.0
93;2021-01-15;515;4;4587;57;0.3;0.0
93;2021-01-16;138;3;4725;60;0.3;0.0
93;2021-01-17;6;1;4731;61;0.3;0.0
93;2021-01-18;1197;13;5928;74;0.4;0.0
93;2021-01-19;1614;20;7542;94;0.5;0.0
93;2021-01-20;1557;20;9099;114;0.5;0.0
93;2021-01-21;1922;38;11021;152;0.7;0.0
93;2021-01-22;1391;18;12412;170;0.7;0.0
93;2021-01-23;713;8;13125;178;0.8;0.0
93;2021-01-24;0;0;13125;178;0.8;0.0
93;2021-01-25;1209;14;14334;192;0.9;0.0
93;2021-01-26;1298;35;15632;227;0.9;0.0
93;2021-01-27;2158;76;17790;303;1.1;0.0
93;2021-01-28;2268;214;20058;517;1.2;0.0
93;2021-01-29;1625;233;21683;750;1.3;0.0
93;2021-01-30;928;48;22611;798;1.4;0.0
93;2021-01-31;11;8;22622;806;1.4;0.0
93;2021-02-01;1186;175;23808;981;1.4;0.1
93;2021-02-02;1175;306;24983;1287;1.5;0.1
93;2021-02-03;1231;398;26214;1685;1.6;0.1
93;2021-02-04;926;566;27140;2251;1.6;0.1
93;2021-02-05;800;433;27940;2684;1.7;0.2
93;2021-02-06;694;73;28634;2757;1.7;0.2
93;2021-02-07;6;0;28640;2757;1.7;0.2
93;2021-02-08;915;645;29555;3402;1.8;0.2
93;2021-02-09;854;603;30409;4005;1.8;0.2
93;2021-02-10;883;677;31292;4682;1.9;0.3
93;2021-02-11;1244;839;32536;5521;1.9;0.3
93;2021-02-12;1042;642;33578;6163;2.0;0.4
93;2021-02-13;395;267;33973;6430;2.0;0.4
93;2021-02-14;13;59;33986;6489;2.0;0.4
93;2021-02-15;414;1261;34400;7750;2.1;0.5
93;2021-02-16;552;1232;34952;8982;2.1;0.5
93;2021-02-17;541;1751;35493;10733;2.1;0.6
93;2021-02-18;1136;1869;36629;12602;2.2;0.8
93;2021-02-19;994;1542;37623;14144;2.3;0.8
93;2021-02-20;306;665;37929;14809;2.3;0.9
93;2021-02-21;10;24;37939;14833;2.3;0.9
93;2021-02-22;602;1288;38541;16121;2.3;1.0
93;2021-02-23;560;1122;39101;17243;2.3;1.0
93;2021-02-24;646;1218;39747;18461;2.4;1.1
93;2021-02-25;902;1075;40649;19536;2.4;1.2
93;2021-02-26;1120;980;41769;20516;2.5;1.2
93;2021-02-27;543;623;42312;21139;2.5;1.3
93;2021-02-28;88;57;42400;21196;2.5;1.3
93;2021-03-01;1082;1073;43482;22269;2.6;1.3
93;2021-03-02;1448;1152;44930;23421;2.7;1.4
93;2021-03-03;1749;1198;46679;24619;2.8;1.5
93;2021-03-04;2720;1146;49399;25765;3.0;1.5
93;2021-03-05;3820;919;53219;26684;3.2;1.6
93;2021-03-06;5051;593;58270;27277;3.5;1.6
93;2021-03-07;4299;253;62569;27530;3.7;1.6
93;2021-03-08;2037;1277;64606;28807;3.9;1.7
93;2021-03-09;2916;984;67522;29791;4.0;1.8
93;2021-03-10;2862;1131;70384;30922;4.2;1.9
93;2021-03-11;3574;1285;73958;32207;4.4;1.9
93;2021-03-12;4124;1322;78082;33529;4.7;2.0
93;2021-03-13;4291;654;82373;34183;4.9;2.0
93;2021-03-14;884;80;83257;34263;5.0;2.1
93;2021-03-15;3556;702;86813;34965;5.2;2.1
93;2021-03-16;3156;628;89969;35593;5.4;2.1
93;2021-03-17;2656;608;92625;36201;5.5;2.2
93;2021-03-18;3319;740;95944;36941;5.7;2.2
93;2021-03-19;3773;668;99717;37609;6.0;2.3
93;2021-03-20;3460;309;103177;37918;6.2;2.3
93;2021-03-21;814;273;103991;38191;6.2;2.3
93;2021-03-22;3854;636;107845;38827;6.5;2.3
93;2021-03-23;4766;825;112611;39652;6.7;2.4
93;2021-03-24;4115;702;116726;40354;7.0;2.4
93;2021-03-25;5587;882;122313;41236;7.3;2.5
93;2021-03-26;5547;913;127860;42149;7.7;2.5
93;2021-03-27;4283;329;132143;42478;7.9;2.5
93;2021-03-28;613;44;132756;42522;7.9;2.5
93;2021-03-29;3851;978;136607;43500;8.2;2.6
93;2021-03-30;4727;1283;141334;44783;8.5;2.7
93;2021-03-31;3914;1267;145248;46050;8.7;2.8
93;2021-04-01;4054;3159;149302;49209;8.9;2.9
93;2021-04-02;3224;3572;152526;52781;9.1;3.2
93;2021-04-03;2518;2272;155044;55053;9.3;3.3
93;2021-04-04;765;166;155809;55219;9.3;3.3
93;2021-04-05;708;92;156517;55311;9.4;3.3
93;2021-04-06;4564;2370;161081;57681;9.6;3.5
93;2021-04-07;4905;2112;165986;59793;9.9;3.6
93;2021-04-08;5816;2704;171802;62497;10.3;3.7
93;2021-04-09;6097;3212;177899;65709;10.7;3.9
93;2021-04-10;4201;2500;182100;68209;10.9;4.1
93;2021-04-11;575;437;182675;68646;10.9;4.1
93;2021-04-12;4101;2929;186776;71575;11.2;4.3
93;2021-04-13;4607;3673;191383;75248;11.5;4.5
93;2021-04-14;4367;2493;195750;77741;11.7;4.7
93;2021-04-15;4560;3051;200310;80792;12.0;4.8
93;2021-04-16;4442;3008;204752;83800;12.3;5.0
93;2021-04-17;3517;2508;208269;86308;12.5;5.2
93;2021-04-18;289;434;208558;86742;12.5;5.2
93;2021-04-19;3775;2879;212333;89621;12.7;5.4
93;2021-04-20;4309;3284;216642;92905;13.0;5.6
93;2021-04-21;4146;2786;220788;95691;13.2;5.7
93;2021-04-22;4514;4033;225302;99724;13.5;6.0
93;2021-04-23;5628;3266;230930;102990;13.8;6.2
93;2021-04-24;5922;3339;236852;106329;14.2;6.4
93;2021-04-25;1733;598;238585;106927;14.3;6.4
93;2021-04-26;4864;3100;243449;110027;14.6;6.6
93;2021-04-27;6455;3637;249904;113664;15.0;6.8
93;2021-04-28;6071;3444;255975;117108;15.3;7.0
93;2021-04-29;7299;3258;263274;120366;15.8;7.2
93;2021-04-30;8267;3137;271541;123503;16.3;7.4
93;2021-05-01;4948;1199;276489;124702;16.6;7.5
93;2021-05-02;419;649;276908;125351;16.6;7.5
93;2021-05-03;8174;5134;285082;130485;17.1;7.8
93;2021-05-04;7824;5412;292906;135897;17.5;8.1
93;2021-05-05;7579;4817;300485;140714;18.0;8.4
93;2021-05-06;8252;4791;308737;145505;18.5;8.7
93;2021-05-07;7018;5439;315755;150944;18.9;9.0
93;2021-05-08;8363;2399;324118;153343;19.4;9.2
93;2021-05-09;6124;1372;330242;154715;19.8;9.3
93;2021-05-10;8259;4084;338501;158799;20.3;9.5
93;2021-05-11;9309;4815;347810;163614;20.8;9.8
93;2021-05-12;9194;3660;357004;167274;21.4;10.0
93;2021-05-13;8302;1654;365306;168928;21.9;10.1
93;2021-05-14;10421;3533;375727;172461;22.5;10.3
93;2021-05-15;11126;3011;386853;175472;23.2;10.5
93;2021-05-16;5558;729;392411;176201;23.5;10.6
93;2021-05-17;11903;2270;404314;178471;24.2;10.7
93;2021-05-18;14099;2387;418413;180858;25.1;10.8
93;2021-05-19;11433;2946;429846;183804;25.7;11.0
93;2021-05-20;12622;3486;442468;187290;26.5;11.2
93;2021-05-21;13014;2887;455482;190177;27.3;11.4
93;2021-05-22;12376;2202;467858;192379;28.0;11.5
93;2021-05-23;8478;1109;476336;193488;28.5;11.6
93;2021-05-24;11210;1945;487546;195433;29.2;11.7
93;2021-05-25;12292;4322;499838;199755;29.9;12.0
93;2021-05-26;11079;3759;510917;203514;30.6;12.2
93;2021-05-27;12708;3897;523625;207411;31.4;12.4
93;2021-05-28;12653;5259;536278;212670;32.1;12.7
93;2021-05-29;11395;4269;547673;216939;32.8;13.0
93;2021-05-30;8209;1380;555882;218319;33.3;13.1
93;2021-05-31;9180;5178;565062;223497;33.8;13.4
93;2021-06-01;11409;6280;576471;229777;34.5;13.8
93;2021-06-02;10722;5198;587193;234975;35.2;14.1
93;2021-06-03;10821;5519;598014;240494;35.8;14.4
93;2021-06-04;10599;7800;608613;248294;36.4;14.9
93;2021-06-05;9021;7360;617634;255654;37.0;15.3
93;2021-06-06;8406;1746;626040;257400;37.5;15.4
93;2021-06-07;10072;7517;636112;264917;38.1;15.9
93;2021-06-08;10367;7379;646479;272296;38.7;16.3
93;2021-06-09;10244;7296;656723;279592;39.3;16.7
93;2021-06-10;9010;8198;665733;287790;39.9;17.2
93;2021-06-11;8823;8821;674556;296611;40.4;17.8
93;2021-06-12;9862;6664;684418;303275;41.0;18.2
93;2021-06-13;7169;2132;691587;305407;41.4;18.3
93;2021-06-14;5401;9735;696988;315142;41.7;18.9
93;2021-06-15;6244;9665;703232;324807;42.1;19.4
93;2021-06-16;6650;9061;709882;333868;42.5;20.0
93;2021-06-17;5759;8474;715641;342342;42.8;20.5
93;2021-06-18;7227;11123;722868;353465;43.3;21.2
93;2021-06-19;7075;11102;729943;364567;43.7;21.8
93;2021-06-20;4945;6878;734888;371445;44.0;22.2
93;2021-06-21;4070;10729;738958;382174;44.2;22.9
93;2021-06-22;4695;11314;743653;393488;44.5;23.6
93;2021-06-23;4541;10600;748194;404088;44.8;24.2
93;2021-06-24;4199;10298;752393;414386;45.0;24.8
93;2021-06-25;5187;13051;757580;427437;45.4;25.6
93;2021-06-26;5300;13927;762880;441364;45.7;26.4
93;2021-06-27;3285;7104;766165;448468;45.9;26.9
93;2021-06-28;3703;12508;769868;460976;46.1;27.6
93;2021-06-29;4016;12355;773884;473331;46.3;28.3
93;2021-06-30;4146;11305;778030;484636;46.6;29.0
93;2021-07-01;6090;11162;784120;495798;46.9;29.7
93;2021-07-02;5809;12382;789929;508180;47.3;30.4
93;2021-07-03;5550;13464;795479;521644;47.6;31.2
93;2021-07-04;3078;7886;798557;529530;47.8;31.7
93;2021-07-05;4597;10848;803154;540378;48.1;32.4
93;2021-07-06;4865;11760;808019;552138;48.4;33.1
93;2021-07-07;5236;11417;813255;563555;48.7;33.7
93;2021-07-08;5069;10273;818324;573828;49.0;34.4
93;2021-07-09;5952;13037;824276;586865;49.4;35.1
93;2021-07-10;5920;14293;830196;601158;49.7;36.0
93;2021-07-11;3688;9093;833884;610251;49.9;36.5
93;2021-07-12;5607;12080;839491;622331;50.3;37.3
93;2021-07-13;11148;13313;850639;635644;50.9;38.1
93;2021-07-14;10677;6808;861316;642452;51.6;38.5
93;2021-07-15;12560;14143;873876;656595;52.3;39.3
93;2021-07-16;13244;13698;887120;670293;53.1;40.1
93;2021-07-17;11420;13919;898540;684212;53.8;41.0
93;2021-07-18;7401;8960;905941;693172;54.2;41.5
93;2021-07-19;9640;10931;915581;704103;54.8;42.2
93;2021-07-20;12670;10694;928251;714797;55.6;42.8
93;2021-07-21;14410;10960;942661;725757;56.4;43.5
93;2021-07-22;14181;9484;956842;735241;57.3;44.0
93;2021-07-23;14625;10666;971467;745907;58.2;44.7
93;2021-07-24;13925;10658;985392;756565;59.0;45.3
93;2021-07-25;9036;6364;994428;762929;59.5;45.7
93;2021-07-26;12797;7801;1007225;770730;60.3;46.1
93;2021-07-27;15191;7469;1022416;778199;61.2;46.6
93;2021-07-28;15034;8311;1037450;786510;62.1;47.1
93;2021-07-29;13606;7082;1051056;793592;62.9;47.5
93;2021-07-30;14191;7879;1065247;801471;63.8;48.0
93;2021-07-31;12254;7723;1077501;809194;64.5;48.5
93;2021-08-01;7797;4612;1085298;813806;65.0;48.7
93;2021-08-02;13765;5791;1099063;819597;65.8;49.1
93;2021-08-03;8434;6873;1107497;826470;66.3;49.5
93;2021-08-04;8178;8010;1115675;834480;66.8;50.0
93;2021-08-05;6301;6865;1121976;841345;67.2;50.4
93;2021-08-06;7381;8340;1129357;849685;67.6;50.9
93;2021-08-07;7480;9058;1136837;858743;68.1;51.4
93;2021-08-08;4681;5561;1141518;864304;68.3;51.8
93;2021-08-09;7634;8090;1149152;872394;68.8;52.2
93;2021-08-10;7538;8855;1156690;881249;69.3;52.8
93;2021-08-11;7696;9697;1164386;890946;69.7;53.3
93;2021-08-12;6745;9046;1171131;899992;70.1;53.9
93;2021-08-13;6848;9033;1177979;909025;70.5;54.4
93;2021-08-14;7397;10508;1185376;919533;71.0;55.1
93;2021-08-15;3185;3634;1188561;923167;71.2;55.3
93;2021-08-16;6592;11222;1195153;934389;71.6;55.9
93;2021-08-17;6393;10919;1201546;945308;71.9;56.6
93;2021-08-18;5735;11215;1207281;956523;72.3;57.3
93;2021-08-19;5035;9674;1212316;966197;72.6;57.9
93;2021-08-20;5349;11234;1217665;977431;72.9;58.5
93;2021-08-21;4558;11947;1222223;989378;73.2;59.2
93;2021-08-22;2264;7051;1224487;996429;73.3;59.7
93;2021-08-23;4600;9336;1229087;1005765;73.6;60.2
93;2021-08-24;4550;8437;1233637;1014202;73.9;60.7
93;2021-08-25;4320;8610;1237957;1022812;74.1;61.2
93;2021-08-26;3787;7109;1241744;1029921;74.3;61.7
93;2021-08-27;4138;8553;1245882;1038474;74.6;62.2
93;2021-08-28;3993;9593;1249875;1048067;74.8;62.8
93;2021-08-29;1822;4807;1251697;1052874;74.9;63.0
93;2021-08-30;3229;7543;1254926;1060417;75.1;63.5
93;2021-08-31;3126;7659;1258052;1068076;75.3;64.0
93;2021-09-01;5493;7510;1263545;1075586;75.7;64.4
93;2021-09-02;4414;5789;1267959;1081375;75.9;64.7
93;2021-09-03;3038;7049;1270997;1088424;76.1;65.2
93;2021-09-04;3512;8777;1274509;1097201;76.3;65.7
93;2021-09-05;1309;3623;1275818;1100824;76.4;65.9
93;2021-09-06;2074;5085;1277892;1105909;76.5;66.2
93;2021-09-07;1912;4640;1279804;1110549;76.6;66.5
93;2021-09-08;2355;5347;1282159;1115896;76.8;66.8
93;2021-09-09;2070;4609;1284229;1120505;76.9;67.1
93;2021-09-10;3056;5450;1287285;1125955;77.1;67.4
93;2021-09-11;2502;6870;1289787;1132825;77.2;67.8
93;2021-09-12;882;2822;1290669;1135647;77.3;68.0
93;2021-09-13;2425;4543;1293094;1140190;77.4;68.3
93;2021-09-14;1961;4056;1295055;1144246;77.5;68.5
93;2021-09-15;2003;4286;1297058;1148532;77.7;68.8
93;2021-09-16;1642;3048;1298700;1151580;77.8;69.0
93;2021-09-17;2031;4563;1300731;1156143;77.9;69.2
93;2021-09-18;1682;5570;1302413;1161713;78.0;69.6
93;2021-09-19;541;2105;1302954;1163818;78.0;69.7
93;2021-09-20;1379;2935;1304333;1166753;78.1;69.9
93;2021-09-21;1046;2495;1305379;1169248;78.2;70.0
93;2021-09-22;1552;3934;1306931;1173182;78.3;70.2
93;2021-09-23;1067;2435;1307998;1175617;78.3;70.4
93;2021-09-24;1374;3439;1309372;1179056;78.4;70.6
93;2021-09-25;1124;4526;1310496;1183582;78.5;70.9
93;2021-09-26;433;1681;1310929;1185263;78.5;71.0
93;2021-09-27;897;2228;1311826;1187491;78.5;71.1
93;2021-09-28;873;2032;1312699;1189523;78.6;71.2
93;2021-09-29;1238;3257;1313937;1192780;78.7;71.4
93;2021-09-30;908;2369;1314845;1195149;78.7;71.6
93;2021-10-01;1145;2755;1315990;1197904;78.8;71.7
93;2021-10-02;1162;2795;1317152;1200699;78.9;71.9
93;2021-10-03;302;832;1317454;1201531;78.9;71.9
93;2021-10-04;892;2210;1318346;1203741;78.9;72.1
93;2021-10-05;774;2063;1319120;1205804;79.0;72.2
93;2021-10-06;1066;2354;1320186;1208158;79.0;72.3
93;2021-10-07;895;2384;1321081;1210542;79.1;72.5
93;2021-10-08;1086;2600;1322167;1213142;79.2;72.6
93;2021-10-09;1332;2813;1323499;1215955;79.2;72.8
93;2021-10-10;314;989;1323813;1216944;79.3;72.9
93;2021-10-11;714;1981;1324527;1218925;79.3;73.0
93;2021-10-12;683;1991;1325210;1220916;79.3;73.1
93;2021-10-13;1049;2346;1326259;1223262;79.4;73.2
93;2021-10-14;816;2249;1327075;1225511;79.5;73.4
93;2021-10-15;1033;2120;1328108;1227631;79.5;73.5
93;2021-10-16;1095;2277;1329203;1229908;79.6;73.6
93;2021-10-17;219;627;1329422;1230535;79.6;73.7
94;2020-12-27;8;0;8;0;0.0;0.0
94;2020-12-28;11;1;19;1;0.0;0.0
94;2020-12-29;0;0;19;1;0.0;0.0
94;2020-12-30;1;0;20;1;0.0;0.0
94;2020-12-31;7;2;27;3;0.0;0.0
94;2021-01-01;5;0;32;3;0.0;0.0
94;2021-01-02;0;0;32;3;0.0;0.0
94;2021-01-03;3;1;35;4;0.0;0.0
94;2021-01-04;39;2;74;6;0.0;0.0
94;2021-01-05;234;2;308;8;0.0;0.0
94;2021-01-06;334;5;642;13;0.0;0.0
94;2021-01-07;694;11;1336;24;0.1;0.0
94;2021-01-08;925;11;2261;35;0.2;0.0
94;2021-01-09;47;0;2308;35;0.2;0.0
94;2021-01-10;18;0;2326;35;0.2;0.0
94;2021-01-11;1015;13;3341;48;0.2;0.0
94;2021-01-12;1343;26;4684;74;0.3;0.0
94;2021-01-13;1408;26;6092;100;0.4;0.0
94;2021-01-14;1544;31;7636;131;0.5;0.0
94;2021-01-15;1222;26;8858;157;0.6;0.0
94;2021-01-16;197;1;9055;158;0.6;0.0
94;2021-01-17;100;2;9155;160;0.7;0.0
94;2021-01-18;1501;29;10656;189;0.8;0.0
94;2021-01-19;1952;30;12608;219;0.9;0.0
94;2021-01-20;2190;28;14798;247;1.1;0.0
94;2021-01-21;3032;23;17830;270;1.3;0.0
94;2021-01-22;2192;30;20022;300;1.4;0.0
94;2021-01-23;735;4;20757;304;1.5;0.0
94;2021-01-24;286;0;21043;304;1.5;0.0
94;2021-01-25;1474;27;22517;331;1.6;0.0
94;2021-01-26;1581;29;24098;360;1.7;0.0
94;2021-01-27;1848;56;25946;416;1.8;0.0
94;2021-01-28;1559;141;27505;557;2.0;0.0
94;2021-01-29;1380;150;28885;707;2.1;0.1
94;2021-01-30;581;4;29466;711;2.1;0.1
94;2021-01-31;123;9;29589;720;2.1;0.1
94;2021-02-01;931;153;30520;873;2.2;0.1
94;2021-02-02;854;253;31374;1126;2.2;0.1
94;2021-02-03;763;367;32137;1493;2.3;0.1
94;2021-02-04;901;430;33038;1923;2.3;0.1
94;2021-02-05;875;575;33913;2498;2.4;0.2
94;2021-02-06;410;75;34323;2573;2.4;0.2
94;2021-02-07;123;1;34446;2574;2.4;0.2
94;2021-02-08;637;550;35083;3124;2.5;0.2
94;2021-02-09;1036;986;36119;4110;2.6;0.3
94;2021-02-10;1104;1364;37223;5474;2.6;0.4
94;2021-02-11;1430;1558;38653;7032;2.7;0.5
94;2021-02-12;1394;1657;40047;8689;2.8;0.6
94;2021-02-13;301;262;40348;8951;2.9;0.6
94;2021-02-14;30;72;40378;9023;2.9;0.6
94;2021-02-15;756;1768;41134;10791;2.9;0.8
94;2021-02-16;703;2745;41837;13536;3.0;1.0
94;2021-02-17;719;1593;42556;15129;3.0;1.1
94;2021-02-18;798;1704;43354;16833;3.1;1.2
94;2021-02-19;968;1462;44322;18295;3.2;1.3
94;2021-02-20;133;922;44455;19217;3.2;1.4
94;2021-02-21;21;184;44476;19401;3.2;1.4
94;2021-02-22;525;1350;45001;20751;3.2;1.5
94;2021-02-23;625;1278;45626;22029;3.2;1.6
94;2021-02-24;694;928;46320;22957;3.3;1.6
94;2021-02-25;1073;1568;47393;24525;3.4;1.7
94;2021-02-26;1322;1078;48715;25603;3.5;1.8
94;2021-02-27;518;557;49233;26160;3.5;1.9
94;2021-02-28;91;84;49324;26244;3.5;1.9
94;2021-03-01;887;950;50211;27194;3.6;1.9
94;2021-03-02;1569;1006;51780;28200;3.7;2.0
94;2021-03-03;1952;1030;53732;29230;3.8;2.1
94;2021-03-04;2859;1210;56591;30440;4.0;2.2
94;2021-03-05;3839;1375;60430;31815;4.3;2.3
94;2021-03-06;4824;608;65254;32423;4.6;2.3
94;2021-03-07;3689;584;68943;33007;4.9;2.3
94;2021-03-08;1920;821;70863;33828;5.0;2.4
94;2021-03-09;2561;955;73424;34783;5.2;2.5
94;2021-03-10;3201;1066;76625;35849;5.4;2.5
94;2021-03-11;3841;968;80466;36817;5.7;2.6
94;2021-03-12;4586;848;85052;37665;6.0;2.7
94;2021-03-13;4135;415;89187;38080;6.3;2.7
94;2021-03-14;2116;163;91303;38243;6.5;2.7
94;2021-03-15;3172;810;94475;39053;6.7;2.8
94;2021-03-16;2776;459;97251;39512;6.9;2.8
94;2021-03-17;2864;477;100115;39989;7.1;2.8
94;2021-03-18;3267;457;103382;40446;7.4;2.9
94;2021-03-19;4273;738;107655;41184;7.7;2.9
94;2021-03-20;3692;306;111347;41490;7.9;3.0
94;2021-03-21;1466;397;112813;41887;8.0;3.0
94;2021-03-22;3222;688;116035;42575;8.3;3.0
94;2021-03-23;4515;756;120550;43331;8.6;3.1
94;2021-03-24;4629;649;125179;43980;8.9;3.1
94;2021-03-25;6320;710;131499;44690;9.4;3.2
94;2021-03-26;6090;858;137589;45548;9.8;3.2
94;2021-03-27;4471;287;142060;45835;10.1;3.3
94;2021-03-28;1891;119;143951;45954;10.2;3.3
94;2021-03-29;4128;1253;148079;47207;10.5;3.4
94;2021-03-30;5298;1370;153377;48577;10.9;3.5
94;2021-03-31;4913;1844;158290;50421;11.3;3.6
94;2021-04-01;5834;2344;164124;52765;11.7;3.8
94;2021-04-02;5246;2344;169370;55109;12.0;3.9
94;2021-04-03;3087;2540;172457;57649;12.3;4.1
94;2021-04-04;1051;781;173508;58430;12.3;4.2
94;2021-04-05;836;163;174344;58593;12.4;4.2
94;2021-04-06;3582;2616;177926;61209;12.7;4.4
94;2021-04-07;3865;2284;181791;63493;12.9;4.5
94;2021-04-08;4630;2089;186421;65582;13.3;4.7
94;2021-04-09;5368;2503;191789;68085;13.6;4.8
94;2021-04-10;2955;3014;194744;71099;13.9;5.1
94;2021-04-11;1267;1771;196011;72870;13.9;5.2
94;2021-04-12;3442;2302;199453;75172;14.2;5.3
94;2021-04-13;4314;3440;203767;78612;14.5;5.6
94;2021-04-14;3904;2713;207671;81325;14.8;5.8
94;2021-04-15;4454;3014;212125;84339;15.1;6.0
94;2021-04-16;4710;2861;216835;87200;15.4;6.2
94;2021-04-17;2463;2778;219298;89978;15.6;6.4
94;2021-04-18;919;1249;220217;91227;15.7;6.5
94;2021-04-19;2977;2457;223194;93684;15.9;6.7
94;2021-04-20;3275;2723;226469;96407;16.1;6.9
94;2021-04-21;3222;3178;229691;99585;16.3;7.1
94;2021-04-22;3912;3658;233603;103243;16.6;7.3
94;2021-04-23;4121;4012;237724;107255;16.9;7.6
94;2021-04-24;4265;3416;241989;110671;17.2;7.9
94;2021-04-25;2408;1516;244397;112187;17.4;8.0
94;2021-04-26;4011;3291;248408;115478;17.7;8.2
94;2021-04-27;5099;3396;253507;118874;18.0;8.5
94;2021-04-28;4832;3654;258339;122528;18.4;8.7
94;2021-04-29;6414;3833;264753;126361;18.8;9.0
94;2021-04-30;6487;3964;271240;130325;19.3;9.3
94;2021-05-01;4057;1069;275297;131394;19.6;9.3
94;2021-05-02;3049;1478;278346;132872;19.8;9.5
94;2021-05-03;5735;5344;284081;138216;20.2;9.8
94;2021-05-04;6098;3588;290179;141804;20.6;10.1
94;2021-05-05;6183;3437;296362;145241;21.1;10.3
94;2021-05-06;7162;3544;303524;148785;21.6;10.6
94;2021-05-07;6673;4131;310197;152916;22.1;10.9
94;2021-05-08;4907;2563;315104;155479;22.4;11.1
94;2021-05-09;4226;2257;319330;157736;22.7;11.2
94;2021-05-10;7713;3135;327043;160871;23.3;11.4
94;2021-05-11;8971;3944;336014;164815;23.9;11.7
94;2021-05-12;9575;3612;345589;168427;24.6;12.0
94;2021-05-13;8675;1368;354264;169795;25.2;12.1
94;2021-05-14;9867;3315;364131;173110;25.9;12.3
94;2021-05-15;8941;2163;373072;175273;26.5;12.5
94;2021-05-16;5068;912;378140;176185;26.9;12.5
94;2021-05-17;10836;2258;388976;178443;27.7;12.7
94;2021-05-18;11299;2453;400275;180896;28.5;12.9
94;2021-05-19;11675;3601;411950;184497;29.3;13.1
94;2021-05-20;12156;4363;424106;188860;30.2;13.4
94;2021-05-21;11875;3168;435981;192028;31.0;13.7
94;2021-05-22;10283;1971;446264;193999;31.7;13.8
94;2021-05-23;4998;712;451262;194711;32.1;13.8
94;2021-05-24;9669;1349;460931;196060;32.8;13.9
94;2021-05-25;10002;4274;470933;200334;33.5;14.2
94;2021-05-26;10294;3313;481227;203647;34.2;14.5
94;2021-05-27;10864;4588;492091;208235;35.0;14.8
94;2021-05-28;10441;4952;502532;213187;35.7;15.2
94;2021-05-29;9869;3458;512401;216645;36.4;15.4
94;2021-05-30;4785;931;517186;217576;36.8;15.5
94;2021-05-31;9989;4240;527175;221816;37.5;15.8
94;2021-06-01;10306;5101;537481;226917;38.2;16.1
94;2021-06-02;9356;4588;546837;231505;38.9;16.5
94;2021-06-03;9561;5608;556398;237113;39.6;16.9
94;2021-06-04;10404;6539;566802;243652;40.3;17.3
94;2021-06-05;9182;6250;575984;249902;41.0;17.8
94;2021-06-06;3984;1849;579968;251751;41.2;17.9
94;2021-06-07;8664;5977;588632;257728;41.9;18.3
94;2021-06-08;9000;7521;597632;265249;42.5;18.9
94;2021-06-09;8955;8167;606587;273416;43.1;19.4
94;2021-06-10;8803;10974;615390;284390;43.8;20.2
94;2021-06-11;7850;8399;623240;292789;44.3;20.8
94;2021-06-12;10259;6856;633499;299645;45.1;21.3
94;2021-06-13;3469;3263;636968;302908;45.3;21.5
94;2021-06-14;6960;8204;643928;311112;45.8;22.1
94;2021-06-15;7736;8821;651664;319933;46.3;22.8
94;2021-06-16;7246;8272;658910;328205;46.9;23.3
94;2021-06-17;6698;9068;665608;337273;47.3;24.0
94;2021-06-18;6576;11960;672184;349233;47.8;24.8
94;2021-06-19;6002;9587;678186;358820;48.2;25.5
94;2021-06-20;1887;4009;680073;362829;48.4;25.8
94;2021-06-21;4529;11190;684602;374019;48.7;26.6
94;2021-06-22;4845;10811;689447;384830;49.0;27.4
94;2021-06-23;4179;11151;693626;395981;49.3;28.2
94;2021-06-24;4970;10337;698596;406318;49.7;28.9
94;2021-06-25;4285;13734;702881;420052;50.0;29.9
94;2021-06-26;3139;12007;706020;432059;50.2;30.7
94;2021-06-27;1058;4999;707078;437058;50.3;31.1
94;2021-06-28;3494;12076;710572;449134;50.5;31.9
94;2021-06-29;4055;12176;714627;461310;50.8;32.8
